country,subnational1,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2012_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020,tc_loss_ha_2021,tc_loss_ha_2022,tc_loss_ha_2023,tc_loss_ha_2024
Indonesia,Nusa Tenggara Timur,Kupang,10,510985,315397,271527,3753,520,573,520,466,485,658,866,619,802,101,1385,292,373,1589,1456,2198,2455,641,951,1206,2401,640,1620,1236
Indonesia,Nusa Tenggara Timur,Kupang,15,510985,306074,248804,3753,519,571,519,464,484,656,861,617,801,101,1379,288,361,1531,1420,2156,2420,630,934,1184,2369,626,1582,1208
Indonesia,Nusa Tenggara Timur,Kupang,20,510985,297825,243694,3753,518,570,517,461,482,654,858,615,799,100,1374,285,346,1462,1378,2107,2377,620,910,1154,2340,609,1537,1177
Indonesia,Nusa Tenggara Timur,Kupang,25,510985,275312,230670,3753,515,569,513,458,481,651,855,613,798,100,1367,274,312,1330,1294,1995,2285,599,865,1087,2292,577,1433,1110
Indonesia,Nusa Tenggara Timur,Kupang,30,510985,257412,223670,3753,514,569,512,457,479,650,853,612,796,100,1361,266,285,1220,1215,1911,2221,583,834,1037,2251,552,1365,1059
Indonesia,Nusa Tenggara Timur,Kupang,50,510985,208965,165503,3753,492,543,485,424,451,624,815,585,774,97,1278,240,205,852,937,1579,1926,495,685,844,2080,438,1065,847
Indonesia,Nusa Tenggara Timur,Kupang,75,510985,138746,92955,3753,420,439,385,303,351,496,643,468,667,80,967,190,107,453,512,993,1267,321,435,525,1615,260,615,504
Indonesia,Nusa Tenggara Timur,Lembata,0,125920,125920,125920,398,65,43,56,39,80,71,54,133,60,32,117,56,36,272,99,182,337,136,130,212,328,160,250,143
Indonesia,Nusa Tenggara Timur,Lembata,10,125920,72862,75114,398,65,43,56,39,79,71,52,133,60,32,116,52,22,199,66,138,239,87,77,143,270,126,161,86
Indonesia,Nusa Tenggara Timur,Lembata,15,125920,70899,71451,398,65,43,56,39,79,71,52,133,60,32,116,51,21,194,63,136,236,84,75,140,267,125,158,84
Indonesia,Nusa Tenggara Timur,Lembata,20,125920,69695,70678,398,65,43,55,39,79,71,52,133,60,32,116,51,21,192,61,133,229,82,73,137,265,124,154,82
Indonesia,Nusa Tenggara Timur,Lembata,25,125920,68005,68979,398,65,42,55,39,78,71,52,133,60,32,116,51,20,189,60,132,224,80,71,131,263,122,150,79
Indonesia,Nusa Tenggara Timur,Lembata,30,125920,66278,67340,398,64,42,55,39,78,71,52,132,60,32,115,51,20,185,59,129,219,77,70,129,259,120,145,77
Indonesia,Nusa Tenggara Timur,Lembata,50,125920,58912,57801,398,63,42,54,38,76,69,51,130,59,32,113,50,16,163,46,111,184,61,56,108,242,108,120,62
Indonesia,Nusa Tenggara Timur,Lembata,75,125920,44824,42165,398,56,40,48,35,70,64,44,118,54,29,103,48,11,109,22,70,113,33,32,63,198,79,65,35
Indonesia,Nusa Tenggara Timur,Manggarai,0,134140,134140,134140,933,175,183,146,201,233,285,217,268,181,76,346,143,83,327,314,175,178,98,243,146,198,157,243,163
Indonesia,Nusa Tenggara Timur,Manggarai,10,134140,108032,105655,933,175,183,146,201,233,284,217,268,181,76,344,139,63,264,249,149,132,63,172,127,170,135,174,145
Indonesia,Nusa Tenggara Timur,Manggarai,15,134140,106190,102711,933,175,183,146,201,233,284,217,267,181,76,343,139,62,260,245,148,130,63,167,125,168,134,170,142
Indonesia,Nusa Tenggara Timur,Manggarai,20,134140,104996,101720,933,174,183,146,200,233,284,217,267,181,76,342,139,61,256,242,146,128,61,165,125,167,133,167,142
Indonesia,Nusa Tenggara Timur,Manggarai,25,134140,103745,100082,933,174,183,146,200,233,284,217,267,181,76,342,139,61,254,237,144,127,61,163,125,167,132,165,140
Indonesia,Nusa Tenggara Timur,Manggarai,30,134140,101680,98451,933,174,183,146,200,233,283,216,267,181,76,341,139,59,252,232,142,125,60,160,124,165,131,160,138
Indonesia,Nusa Tenggara Timur,Manggarai,50,134140,93278,88990,933,172,182,146,200,232,279,215,264,180,75,332,137,51,232,208,133,112,54,144,121,157,125,146,128
Indonesia,Nusa Tenggara Timur,Manggarai,75,134140,74854,68886,933,167,177,145,190,219,263,193,248,164,70,295,127,42,186,142,107,86,40,103,110,136,102,110,107
Indonesia,Nusa Tenggara Timur,Manggarai Barat,0,313582,313582,313582,1867,529,393,400,686,975,786,438,469,395,53,492,360,147,1061,432,213,435,563,505,291,337,328,588,381
Indonesia,Nusa Tenggara Timur,Manggarai Barat,10,313582,208432,212067,1867,529,392,400,685,974,786,438,468,393,52,485,333,110,544,333,195,388,403,384,269,304,241,383,280
Indonesia,Nusa Tenggara Timur,Manggarai Barat,15,313582,205067,206421,1867,529,392,400,685,974,786,438,468,393,52,484,331,108,536,329,195,385,396,379,267,303,237,378,275
Indonesia,Nusa Tenggara Timur,Manggarai Barat,20,313582,202742,204727,1867,529,392,400,683,974,786,438,466,393,52,483,331,107,528,326,194,382,392,374,267,302,235,373,269
Indonesia,Nusa Tenggara Timur,Manggarai Barat,25,313582,200542,201381,1867,528,392,399,683,974,786,438,466,393,52,482,330,107,525,325,194,381,390,370,265,300,235,369,268
Indonesia,Nusa Tenggara Timur,Manggarai Barat,30,313582,197080,198604,1867,528,392,399,683,974,786,437,466,393,52,481,330,105,515,321,193,377,382,364,264,293,230,363,265
Indonesia,Nusa Tenggara Timur,Manggarai Barat,50,313582,182822,182028,1867,524,391,399,680,971,783,433,463,390,52,473,317,100,460,300,183,356,346,336,253,282,211,321,240
Indonesia,Nusa Tenggara Timur,Manggarai Barat,75,313582,150182,145549,1867,516,386,389,657,952,756,417,443,370,49,427,288,88,339,241,162,300,253,273,225,240,154,231,178
Indonesia,Nusa Tenggara Timur,Manggarai Timur,0,240191,240191,240191,1373,371,296,187,185,330,500,273,338,536,88,525,237,118,554,767,503,371,479,721,317,303,609,1123,439
Indonesia,Nusa Tenggara Timur,Manggarai Timur,10,240191,188693,192474,1373,369,296,186,185,328,500,273,338,535,88,523,232,84,378,553,347,263,284,442,251,214,419,685,312
Indonesia,Nusa Tenggara Timur,Manggarai Timur,15,240191,185718,187739,1373,369,295,186,185,328,500,273,338,535,88,522,232,83,370,544,341,259,278,430,249,210,412,667,308
Indonesia,Nusa Tenggara Timur,Manggarai Timur,20,240191,183925,186000,1373,369,295,186,185,328,500,273,338,534,88,522,232,82,361,534,335,255,273,420,245,208,407,650,304
Indonesia,Nusa Tenggara Timur,Manggarai Timur,25,240191,181880,182917,1373,369,295,186,185,328,499,273,338,534,88,521,232,80,358,527,333,251,270,412,244,207,402,637,301
Indonesia,Nusa Tenggara Timur,Manggarai Timur,30,240191,178652,180471,1373,369,295,186,185,328,498,273,338,533,88,519,232,79,348,515,324,248,264,402,242,204,396,618,296
Indonesia,Nusa Tenggara Timur,Manggarai Timur,50,240191,165229,165375,1373,368,293,185,183,324,497,271,336,532,88,511,228,72,297,430,292,226,234,332,227,187,351,509,261
Indonesia,Nusa Tenggara Timur,Manggarai Timur,75,240191,134590,128421,1373,355,281,170,169,297,457,255,314,510,82,466,218,55,196,274,220,169,175,216,193,150,258,325,196
Indonesia,Nusa Tenggara Timur,Nagekeo,0,144093,144093,144093,640,51,42,35,39,67,104,62,50,95,19,125,90,20,116,100,155,203,106,165,88,92,84,167,163
Indonesia,Nusa Tenggara Timur,Nagekeo,10,144093,66538,70299,640,51,41,34,38,67,103,61,50,94,19,123,86,8,54,51,77,119,54,95,68,78,64,108,101
Indonesia,Nusa Tenggara Timur,Nagekeo,15,144093,64368,66081,640,51,41,34,38,67,103,61,50,94,19,122,86,7,53,50,77,115,51,93,66,77,63,105,99
Indonesia,Nusa Tenggara Timur,Nagekeo,20,144093,63080,65117,640,50,41,34,38,67,103,61,49,94,19,122,86,6,51,49,76,114,51,91,66,77,63,104,97
Indonesia,Nusa Tenggara Timur,Nagekeo,25,144093,61322,62805,640,50,41,34,38,67,102,61,49,93,19,121,86,6,50,48,73,112,49,90,66,76,62,102,96
Indonesia,Nusa Tenggara Timur,Nagekeo,30,144093,58777,61225,640,50,41,34,38,67,102,61,49,93,19,121,86,6,48,47,72,106,47,87,65,75,61,98,92
Indonesia,Nusa Tenggara Timur,Nagekeo,50,144093,51500,52133,640,48,40,33,37,67,101,61,49,91,19,116,85,5,41,42,64,93,38,76,63,71,57,88,80
Indonesia,Nusa Tenggara Timur,Nagekeo,75,144093,37703,33692,640,38,37,31,33,61,88,56,44,81,18,92,77,3,21,25,44,61,21,48,50,59,44,63,54
Indonesia,Nusa Tenggara Timur,Ngada,0,168804,168804,168804,362,92,91,61,140,117,152,91,66,110,26,196,83,33,371,110,167,356,149,120,78,103,83,158,135
Indonesia,Nusa Tenggara Timur,Ngada,10,168804,102863,104500,362,92,90,60,139,116,152,91,65,110,25,183,78,17,203,94,128,276,105,91,67,89,65,111,91
Indonesia,Nusa Tenggara Timur,Ngada,15,168804,100110,99616,362,92,90,60,139,115,152,91,64,110,25,181,78,17,196,94,128,273,103,90,65,89,64,110,90
Indonesia,Nusa Tenggara Timur,Ngada,20,168804,98392,98280,362,92,90,60,139,115,152,91,64,110,25,180,78,16,190,93,127,270,101,88,64,89,63,108,88
Indonesia,Nusa Tenggara Timur,Ngada,25,168804,96200,95609,362,92,90,60,139,115,152,91,64,110,25,178,77,16,181,92,125,268,100,85,64,88,62,106,86
Indonesia,Nusa Tenggara Timur,Ngada,30,168804,93122,93423,362,92,90,60,139,115,152,91,63,109,25,177,77,15,166,91,123,265,98,81,63,88,59,103,84
Indonesia,Nusa Tenggara Timur,Ngada,50,168804,82076,80849,362,91,89,60,137,113,152,90,61,108,25,163,75,14,132,85,115,246,92,69,58,83,52,91,75
Indonesia,Nusa Tenggara Timur,Ngada,75,168804,61726,55391,362,84,83,54,130,105,144,84,52,99,24,130,65,10,85,69,98,200,71,45,47,70,41,67,58
Indonesia,Nusa Tenggara Timur,Rote Ndao,0,128597,128597,128597,2038,20,40,23,21,29,45,49,64,50,14,47,136,261,605,166,297,304,67,30,45,99,34,51,30
Indonesia,Nusa Tenggara Timur,Rote Ndao,10,128597,55643,40386,2038,19,37,23,19,28,43,48,58,45,13,44,59,157,251,83,160,186,38,19,35,78,24,31,11
Indonesia,Nusa Tenggara Timur,Rote Ndao,15,128597,53645,35971,2038,19,36,22,19,28,43,47,58,45,13,44,57,153,242,79,150,182,36,19,35,77,23,30,11
Indonesia,Nusa Tenggara Timur,Rote Ndao,20,128597,51210,35222,2038,19,36,22,19,28,43,47,57,44,13,43,56,148,237,75,147,177,34,19,35,77,23,29,11
Indonesia,Nusa Tenggara Timur,Rote Ndao,25,128597,46733,32851,2038,19,36,22,18,27,42,46,55,44,13,43,54,139,228,70,139,168,32,17,34,77,21,27,9
Indonesia,Nusa Tenggara Timur,Rote Ndao,30,128597,44045,31537,2038,19,36,22,18,27,42,46,55,44,13,42,53,134,222,65,133,161,30,17,34,76,21,25,9
Indonesia,Nusa Tenggara Timur,Rote Ndao,50,128597,35700,21277,2038,17,33,20,16,24,37,42,48,39,12,36,42,109,185,53,108,137,24,14,31,71,17,20,6
Indonesia,Nusa Tenggara Timur,Rote Ndao,75,128597,21763,11819,2038,14,26,15,10,17,20,25,24,25,9,22,20,64,99,23,60,82,12,7,22,58,12,10,3
Indonesia,Nusa Tenggara Timur,Sabu Raijua,0,46095,46095,46095,217,4,1,1,1,5,1,3,1,4,1,2,12,6,154,4,17,18,5,3,5,88,2,2,28
Indonesia,Nusa Tenggara Timur,Sabu Raijua,10,46095,5561,3585,217,4,1,1,1,5,1,3,1,4,0,2,6,3,124,2,12,11,3,3,3,71,1,2,7
Indonesia,Nusa Tenggara Timur,Sabu Raijua,15,46095,5259,3051,217,4,1,1,1,5,1,3,1,4,0,2,6,3,122,2,11,10,3,3,3,70,1,1,7
Indonesia,Nusa Tenggara Timur,Sabu Raijua,20,46095,5032,2996,217,4,1,1,1,5,1,3,1,4,0,2,6,3,120,2,11,10,3,3,3,70,0,1,6
Indonesia,Nusa Tenggara Timur,Sabu Raijua,25,46095,4292,2855,217,4,1,1,1,5,1,3,1,4,0,2,5,2,119,2,11,10,3,3,3,68,0,1,6
Indonesia,Nusa Tenggara Timur,Sabu Raijua,30,46095,3646,2650,217,4,1,1,1,5,1,3,1,4,0,2,5,2,115,2,10,10,2,2,3,66,0,1,6
Indonesia,Nusa Tenggara Timur,Sabu Raijua,50,46095,2671,1626,217,4,1,1,0,5,1,3,1,4,0,2,4,2,101,2,9,9,2,2,2,59,0,1,4
Indonesia,Nusa Tenggara Timur,Sabu Raijua,75,46095,1483,774,217,3,1,0,0,4,1,3,0,3,0,2,3,1,67,1,5,5,1,2,2,40,0,1,2
Indonesia,Nusa Tenggara Timur,Sikka,0,169390,169390,169390,759,153,124,116,200,163,538,278,218,419,88,358,394,321,350,268,310,579,218,301,216,289,243,394,171
Indonesia,Nusa Tenggara Timur,Sikka,10,169390,119059,125193,759,152,124,116,200,163,536,277,218,418,88,352,385,272,268,185,224,411,149,194,150,218,195,279,122
Indonesia,Nusa Tenggara Timur,Sikka,15,169390,117285,120573,759,151,124,114,199,163,535,277,218,418,87,352,384,270,263,184,221,403,146,190,148,215,193,272,121
Indonesia,Nusa Tenggara Timur,Sikka,20,169390,115963,119457,759,151,124,114,199,162,535,277,218,417,87,352,384,269,260,181,218,397,144,185,148,213,191,267,119
Indonesia,Nusa Tenggara Timur,Sikka,25,169390,114434,117186,759,151,124,114,199,162,535,277,218,417,87,351,383,267,256,179,216,391,143,183,146,211,189,264,117
Indonesia,Nusa Tenggara Timur,Sikka,30,169390,112352,115170,759,151,124,114,199,162,535,277,218,416,87,350,381,265,253,176,213,384,139,181,144,209,187,259,114
Indonesia,Nusa Tenggara Timur,Sikka,50,169390,103326,103441,759,148,122,112,196,161,532,276,217,413,87,347,376,255,234,156,191,344,122,158,129,189,175,227,101
Indonesia,Nusa Tenggara Timur,Sikka,75,169390,80366,77431,759,136,114,105,183,152,499,265,205,387,82,324,358,228,182,105,139,234,81,104,94,133,134,148,71
Indonesia,Nusa Tenggara Timur,Sumba Barat,0,71004,71004,71004,583,53,199,71,62,69,95,29,79,49,60,119,79,63,235,329,177,300,462,739,509,672,481,481,622
Indonesia,Nusa Tenggara Timur,Sumba Barat,10,71004,34245,31933,583,53,199,71,62,69,94,29,79,49,60,118,69,30,157,262,153,236,304,491,418,599,435,353,538
Indonesia,Nusa Tenggara Timur,Sumba Barat,15,71004,33274,29828,583,53,199,71,62,69,94,29,78,49,60,117,69,29,155,257,152,233,295,481,412,595,432,347,533
Indonesia,Nusa Tenggara Timur,Sumba Barat,20,71004,32557,29153,583,53,199,71,62,69,94,29,77,49,60,117,67,29,152,254,150,231,292,473,410,592,429,342,531
Indonesia,Nusa Tenggara Timur,Sumba Barat,25,71004,31327,27931,583,53,199,71,61,68,94,29,77,49,60,116,67,28,150,251,150,228,286,463,408,589,426,337,525
Indonesia,Nusa Tenggara Timur,Sumba Barat,30,71004,29460,27159,583,53,199,71,61,68,94,29,77,49,60,116,67,27,146,247,148,223,276,450,402,583,422,329,518
Indonesia,Nusa Tenggara Timur,Sumba Barat,50,71004,24923,22012,583,53,198,70,59,68,91,29,76,49,57,112,65,22,126,225,142,203,241,396,380,560,405,296,491
Indonesia,Nusa Tenggara Timur,Sumba Barat,75,71004,16761,12986,583,50,193,67,50,61,83,26,66,44,48,93,58,11,78,167,121,148,171,281,318,484,353,228,429
Indonesia,Nusa Tenggara Timur,Sumba Barat Daya,0,140575,140575,140575,962,90,235,140,126,326,244,60,254,164,204,429,487,178,600,651,355,748,754,821,564,943,732,1581,755
Indonesia,Nusa Tenggara Timur,Sumba Barat Daya,10,140575,81689,82834,962,89,235,140,126,325,242,60,252,163,202,428,464,132,489,546,295,622,581,656,470,812,639,1140,583
Indonesia,Nusa Tenggara Timur,Sumba Barat Daya,15,140575,80056,76821,962,89,235,140,125,325,241,60,251,162,202,424,463,129,485,540,292,613,572,647,464,805,630,1122,576
Indonesia,Nusa Tenggara Timur,Sumba Barat Daya,20,140575,78318,75335,962,89,235,140,125,325,241,60,251,161,202,424,462,127,478,535,290,608,565,643,459,800,627,1104,569
Indonesia,Nusa Tenggara Timur,Sumba Barat Daya,25,140575,75349,71935,962,89,234,140,125,325,240,60,251,161,201,423,462,125,475,529,288,602,557,635,455,794,621,1078,563
Indonesia,Nusa Tenggara Timur,Sumba Barat Daya,30,140575,70896,70039,962,89,234,140,125,325,240,60,251,161,201,423,459,118,466,521,283,591,542,622,446,782,611,1040,549
Indonesia,Nusa Tenggara Timur,Sumba Barat Daya,50,140575,60977,56341,962,87,232,138,122,318,237,59,247,159,197,414,448,102,422,481,264,535,481,573,415,738,572,930,506
Indonesia,Nusa Tenggara Timur,Sumba Barat Daya,75,140575,40343,34498,962,82,215,128,102,285,217,53,227,141,179,360,406,63,308,335,184,358,311,429,305,581,460,661,396
Indonesia,Nusa Tenggara Timur,Sumba Tengah,0,181440,181440,181440,728,9,13,18,15,23,40,15,28,43,22,53,47,81,438,345,63,171,226,488,135,113,120,504,222
Indonesia,Nusa Tenggara Timur,Sumba Tengah,10,181440,72687,71220,728,9,13,18,15,23,40,15,28,43,22,52,36,32,280,261,44,116,136,317,109,85,81,290,147
Indonesia,Nusa Tenggara Timur,Sumba Tengah,15,181440,70665,67845,728,9,13,18,15,23,40,15,28,43,21,52,36,31,274,257,43,113,132,310,108,85,80,281,144
Indonesia,Nusa Tenggara Timur,Sumba Tengah,20,181440,69085,66535,728,9,13,18,15,23,39,15,28,43,21,51,35,30,271,253,43,111,130,305,107,83,78,273,142
Indonesia,Nusa Tenggara Timur,Sumba Tengah,25,181440,66681,64424,728,9,13,18,15,23,39,15,28,42,21,51,35,29,265,251,42,109,128,300,106,83,76,264,137
Indonesia,Nusa Tenggara Timur,Sumba Tengah,30,181440,63932,63174,728,9,13,18,15,23,39,15,28,42,21,51,35,28,258,245,40,106,124,289,104,81,75,255,133
Indonesia,Nusa Tenggara Timur,Sumba Tengah,50,181440,55702,54562,728,8,12,18,14,23,39,14,27,41,21,49,33,21,219,215,35,93,103,249,99,73,67,208,111
Indonesia,Nusa Tenggara Timur,Sumba Tengah,75,181440,41756,38121,728,7,10,16,13,20,35,13,23,37,18,40,28,12,132,139,21,62,63,157,80,54,47,130,67
Indonesia,Nusa Tenggara Timur,Sumba Timur,0,698581,698581,698581,2414,167,384,798,197,227,482,364,310,294,213,407,316,369,1767,1428,371,719,865,3257,1404,892,306,1188,1542
Indonesia,Nusa Tenggara Timur,Sumba Timur,10,698581,255402,249963,2414,164,377,795,191,223,479,363,304,291,209,394,274,204,1022,926,261,446,535,2050,1126,665,211,745,1067
Indonesia,Nusa Tenggara Timur,Sumba Timur,15,698581,248669,238098,2414,163,377,795,191,222,479,363,304,290,208,392,271,196,998,908,258,439,523,2010,1115,657,208,731,1057
Indonesia,Nusa Tenggara Timur,Sumba Timur,20,698581,240982,233987,2414,162,376,795,189,222,479,361,303,290,208,389,270,188,969,884,252,426,508,1957,1105,648,204,715,1043
Indonesia,Nusa Tenggara Timur,Sumba Timur,25,698581,229093,226939,2414,161,375,795,188,222,479,360,303,290,208,387,266,174,929,846,246,410,484,1874,1089,637,195,687,1024
Indonesia,Nusa Tenggara Timur,Sumba Timur,30,698581,217075,221655,2414,161,374,795,187,220,477,360,303,289,208,385,265,162,892,808,240,394,469,1819,1076,626,192,665,1007
Indonesia,Nusa Tenggara Timur,Sumba Timur,50,698581,187523,189793,2414,156,366,790,176,215,468,354,294,284,205,361,250,113,683,623,210,321,369,1495,998,573,169,554,938
Indonesia,Nusa Tenggara Timur,Sumba Timur,75,698581,139693,142428,2414,133,326,763,140,183,419,327,249,249,181,270,197,46,313,305,122,174,199,857,777,445,116,357,715
Indonesia,Nusa Tenggara Timur,Timor Tengah Selatan,0,395422,395422,395422,7014,677,826,311,942,737,805,786,564,863,332,1198,885,498,3185,3082,2361,3156,1542,1611,1149,2084,3004,2252,1890
Indonesia,Nusa Tenggara Timur,Timor Tengah Selatan,10,395422,214850,167544,7014,672,817,306,924,721,790,771,556,852,324,1162,787,306,2160,1975,1425,2098,924,1023,721,1441,2104,1424,1081
Indonesia,Nusa Tenggara Timur,Timor Tengah Selatan,15,395422,206811,151218,7014,670,815,305,919,718,787,768,556,849,322,1156,784,295,2099,1923,1378,2038,896,991,701,1403,2054,1381,1047
Indonesia,Nusa Tenggara Timur,Timor Tengah Selatan,20,395422,199634,148051,7014,667,811,303,914,715,785,765,553,847,322,1149,780,285,2020,1866,1331,1970,871,957,678,1363,2003,1329,1005
Indonesia,Nusa Tenggara Timur,Timor Tengah Selatan,25,395422,181290,140624,7014,667,809,302,909,712,782,763,553,846,320,1143,769,264,1898,1776,1250,1862,818,903,643,1292,1913,1231,929
Indonesia,Nusa Tenggara Timur,Timor Tengah Selatan,30,395422,163797,134415,7014,665,807,301,907,710,779,761,551,843,320,1138,764,248,1782,1677,1167,1742,766,847,608,1214,1806,1142,860
Indonesia,Nusa Tenggara Timur,Timor Tengah Selatan,50,395422,121862,94019,7014,652,778,283,863,677,741,729,535,811,307,1074,734,182,1318,1324,875,1281,567,625,458,922,1436,807,619
Indonesia,Nusa Tenggara Timur,Timor Tengah Selatan,75,395422,73939,51781,7014,594,653,224,653,513,557,566,430,658,253,807,630,110,767,759,466,623,299,326,244,508,849,376,316
Indonesia,Nusa Tenggara Timur,Timor Tengah Utara,0,261385,261385,261385,2096,211,240,315,487,252,263,321,174,228,69,647,419,397,1408,438,1591,1632,427,636,621,629,637,966,565
Indonesia,Nusa Tenggara Timur,Timor Tengah Utara,10,261385,118333,89533,2096,210,239,313,486,251,259,317,172,227,69,620,199,167,758,304,898,1002,275,334,392,457,441,538,320
Indonesia,Nusa Tenggara Timur,Timor Tengah Utara,15,261385,113592,78605,2096,208,239,313,485,250,258,317,172,227,69,617,196,159,732,295,869,969,267,325,380,446,425,519,311
Indonesia,Nusa Tenggara Timur,Timor Tengah Utara,20,261385,109340,76435,2096,208,239,312,485,250,258,316,172,227,68,615,193,151,703,287,841,940,259,315,371,436,413,501,298
Indonesia,Nusa Tenggara Timur,Timor Tengah Utara,25,261385,98132,71239,2096,208,239,312,484,250,257,316,171,226,68,613,188,137,651,270,775,865,240,293,353,412,380,457,272
Indonesia,Nusa Tenggara Timur,Timor Tengah Utara,30,261385,86580,67633,2096,208,238,312,483,250,257,315,171,226,68,612,183,123,601,246,697,792,222,271,327,387,347,414,251
Indonesia,Nusa Tenggara Timur,Timor Tengah Utara,50,261385,61774,43511,2096,204,234,308,477,240,252,302,167,224,67,589,167,75,392,175,463,517,143,175,249,281,236,261,163
Indonesia,Nusa Tenggara Timur,Timor Tengah Utara,75,261385,36486,18904,2096,179,208,286,435,201,223,241,135,201,56,455,139,30,168,98,236,239,59,70,150,164,123,116,73
Indonesia,Papua,Asmat,0,2502451,2502451,2502451,10346,222,376,321,216,294,246,492,359,695,681,267,561,210,930,2843,1609,899,764,549,406,405,526,401,156
Indonesia,Papua,Asmat,10,2502451,2410495,2406965,10346,222,375,319,215,293,246,490,357,694,680,264,559,209,925,2829,1598,880,759,548,405,403,525,396,154
Indonesia,Papua,Asmat,15,2502451,2408659,2403303,10346,222,374,319,215,293,245,490,357,694,680,264,558,208,925,2828,1597,877,759,547,405,403,523,396,154
Indonesia,Papua,Asmat,20,2502451,2406879,2402498,10346,222,374,318,215,293,245,490,357,694,680,264,558,207,925,2824,1596,876,757,546,405,402,523,396,154
Indonesia,Papua,Asmat,25,2502451,2406100,2401062,10346,222,374,318,215,293,245,490,357,694,680,264,558,207,924,2823,1594,874,757,546,405,402,523,396,154
Indonesia,Papua,Asmat,30,2502451,2404967,2398745,10346,222,374,318,215,293,245,490,357,694,680,264,558,207,923,2820,1594,873,756,546,405,401,523,394,153
Indonesia,Papua,Asmat,50,2502451,2394335,2384749,10346,221,373,318,215,293,245,489,356,690,678,263,556,206,918,2803,1582,857,752,544,404,400,520,391,151
Indonesia,Papua,Asmat,75,2502451,2348978,2331372,10346,217,363,307,208,286,237,479,347,666,663,258,549,201,888,2539,1483,809,732,536,398,393,517,372,146
Indonesia,Papua,Biak Numfor,0,225219,225219,225219,820,605,1574,296,639,328,885,624,80,945,1277,380,765,222,1250,1416,596,701,794,1106,1228,673,595,1030,739
Indonesia,Papua,Biak Numfor,10,225219,219476,217746,820,605,1572,296,638,328,884,623,80,944,1277,379,763,215,1209,1378,583,687,779,1078,1196,657,586,1001,728
Indonesia,Papua,Biak Numfor,15,225219,219162,217287,820,605,1572,296,638,328,884,623,80,943,1276,379,762,214,1206,1375,582,686,778,1075,1192,655,585,998,728
